月間有効求人倍率（一般）,総人口に占める男性の割合,15歳未満人口割合,15～64歳人口割合,65歳以上人口割合,合計特殊出生率,転入者数（日本人移動者）,転出者数（日本人移動者）,結婚件数,離婚件数,着工建築物数,着工新設住宅戸数,着工新設持家数,着工新設貸家数,着工新設分譲住宅数,標準価格（平均価格）（住宅地）,標準価格（平均価格）（商業地）,幼稚園在園者数,幼稚園一園あたりの在園者数,幼稚園教員一人当たりの在園者数,小学校一校あたりの児童数,小学校教員一人当たりの児童数,中学校一校あたりの生徒数,中学校教員一人当たりの生徒数,中学校卒業者のうち進学者数の割合,高等学校一校あたりの生徒数,高等学校教員一人当たりの生徒数,高等学校卒業者のうち進学者数の割合,大学一校あたりの学生数,大学教員一人当たりの学生数,大学卒業者のうち進学者数の割合,一般旅券発行件数,着工新設住宅戸数,医療施設数,保育所等一施設あたりの在所児数,保育所等保育士一人当たりの在所児数,保育所等在所児数,消費支出（二人以上の世帯）,食料費（二人以上の世帯）,住居費（二人以上の世帯）,光熱・水道費（二人以上の世帯）,家具・家事用品費（二人以上の世帯）,被服及び履物費（二人以上の世帯）,保健医療費（二人以上の世帯）,交通・通信費（二人以上の世帯）,教育費（二人以上の世帯）,教養娯楽費（二人以上の世帯）,その他の消費支出（二人以上の世帯）,米FRB金利,日銀金利,NYダウ平均株価,日経平均株価,ドル円為替レート,県内総生産（名目）
1.597212934,0.487475915,0.125240848,0.563102119,0.311657033,1.56,0.01,0.01,0.004324663,0.001547206,0.005799615,0.005789981,0.003209056,0.001782755,0.000784682,25300,54200,0.004564066,100.7978723,10.29891304,294.0456989,15.06058103,298.4183673,12.29556443,0.969606378,587.4343434,13.01029083,0.477127998,1646.222222,9.552546744,0.230945371,0.023529383,0.005789981,0.000816474,91.82385321,7.812051202,0.024105973,278871,66987,21389,24150,11635,10311,13507,45155,5663,24470,55604,1.25,-0.054,24719.22,22764.94,112.5,4.058532274
1.377982318,0.487068966,0.126915709,0.566091954,0.306992337,1.59,0.01,0.01,0.00429454,0.001522989,0.005895115,0.005761973,0.003285441,0.001737548,0.000728448,25300,55000,0.004736111,98.89,10.35497382,296.9251337,15.16662114,305.2994924,12.44187009,0.972521604,580.039604,13.01866667,0.480791618,1614.777778,9.370083817,0.233450592,0.02173228,0.005761973,0.000806992,90.47426471,7.876140182,0.023571839,296357,70398,16791,22715,10563,10884,15764,48285,9397,27417,64141,0.5,-0.043,19762.6,19114.37,103.97,3.954087165
1.192323616,0.487005456,0.128526532,0.565495873,0.298305606,1.58,0.01,0.01,0.004576892,0.001603771,0.005648455,0.00514817,0.003171806,0.001297406,0.0006518,25500,55800,0.004991891,100.7403846,10.72364381,300.2275132,15.31524966,308.0653266,12.49337681,0.97698908,572.6504854,13.13360053,0.488813667,1604.555556,9.365110246,0.219651347,0.019417249,0.00514817,0.000803315,90.0441989,7.937337662,0.023296125,312467,71508,22998,26381,10760,11772,12540,46955,9561,31551,68441,0.25,0.074,17425.03,19033.71,123.31,3.935916836
1.063223518,0.486729858,0.131753555,0.576303318,0.291469194,1.54,0.01,0.01,0.004509005,0.001554028,0.005666825,0.005121801,0.003108531,0.00141564,0.000455924,26000,56800,0.006009953,106.5630252,11.33243968,303.2257218,15.50308642,310.47,12.6722449,0.973782413,579.3431373,13.12594402,0.480542172,1783,9.502998001,0.210067764,0.018835545,0.005121801,0.000794787,91.52372263,7.949754319,0.023770142,311287,70033,22459,25582,10328,12278,15129,41050,13225,31192,70011,0.25,0.066,17823.07,17450.77,101.73,3.745132227
0.842343995,0.486804901,0.13336475,0.583883129,0.282752121,1.54,0.01,0.01,0.004680961,0.001611687,0.006507069,0.00577804,0.003950047,0.001226202,0.000569746,26500,58200,0.006159284,109.8319328,11.45486415,309.023622,15.78892316,316.4292929,12.8072363,0.972239242,581.2352941,13.11927418,0.478000741,1789.625,9.582998661,0.210209258,0.019946748,0.00577804,0.000789821,92.63432836,7.972382787,0.02339868,291643,66340,17997,24229,11274,10883,14045,44185,7078,28413,67199,0.25,0.073,16576.66,16291.31,99.66,3.644905278
0.73556971,0.486397749,0.135084428,0.590994371,0.274390244,1.51,0.01,0.01,0.004666041,0.001660882,0.005696529,0.005086773,0.003432927,0.001083959,0.000556285,27100,62900,0.006239212,112.7288136,11.8661909,310.6051948,15.89776655,319.7474747,12.9415372,0.97480382,580.1057692,13.11258422,0.476971863,1790.75,9.732336957,0.230696203,0.023640713,0.005086773,0.000783302,92.86618445,8.328738242,0.024087711,307393,65762,25251,25370,10586,12327,13837,48027,10332,29348,66551,0.25,0.084,13104.14,10395.18,78.96,3.582184803
0.69468025,0.486461251,0.136321195,0.597105509,0.266573296,1.50,0.01,0.01,0.004661531,0.001607376,0.005400093,0.004890289,0.003277778,0.001048553,0.000556956,27600,65500,0.006147526,111.5932203,11.87376014,310.1526718,15.94583987,321.5707071,13.11722291,0.972526697,578.5576923,13.03791983,0.496035148,1809.75,9.607166556,0.239987677,0.024105976,0.004890289,0.000779645,91.92481203,8.349667065,0.022830999,297463,65610,12173,24044,9894,12724,12239,42852,9386,30437,78105,0.25,0.073,12217.56,8455.35,79.44,3.666193744
0.541137432,0.486040784,0.137397913,0.595453365,0.26448989,1.53,0.01,0.01,0.00479361,0.001689239,0.005461686,0.004858652,0.00327952,0.00113638,0.000429743,28500,68800,0.006064255,109.6890756,11.80198915,316.4821429,16.06591557,320.0100503,13.2065533,0.974402409,585.7692308,13.08981521,0.495335773,1811.5,9.434895833,0.245318946,0.025233583,0.004858652,0.000777254,90.21908127,8.719945355,0.023723675,291979,64414,15502,24665,11109,12163,14312,39716,9551,34055,66492,0.25,0.094,11577.51,10228.92,87.67,3.633778083
0.365133966,0.486123959,0.133672525,0.603145236,0.261794635,1.43,0.01,0.02,0.004969473,0.00179371,0.005154949,0.004995375,0.003017114,0.001512951,0.000429695,29000,71300,0.006090194,110.6470588,11.93744334,318.5620253,16.21337457,321.3762376,13.38515464,0.9756535,558.6759259,13.0345647,0.498417475,1800.125,9.249197174,0.249182472,0.023504163,0.004995375,0.000781221,90.06164384,8.969304229,0.024327475,311398,66715,15158,23276,10918,12939,13957,38480,10517,31707,87729,0.25,0.102,10428.05,10546.44,94.49,3.58280296
0.738016153,0.485964105,0.136677405,0.606994938,0.254947078,1.45,0.01,0.02,0.00507225,0.001731247,0.005981132,0.006672342,0.00316613,0.002560055,0.00085688,25900,73000,0.006259089,113.3416667,12.28635953,321.8379747,16.29611588,321.3861386,13.49127182,0.975692322,549.009009,12.96595745,0.507379978,1801.875,9.440078585,0.22670419,0.024465255,0.006672342,0.000768523,90.75456053,9.335551006,0.025184077,297969,66334,14960,24138,9591,11524,11801,34614,10600,29687,84719,2,0.503,8776.39,8859.56,106.76,3.703318914
1.838569292,0.485153498,0.124811273,0.57372924,0.301459487,1.45,0.01,0.02,0.004140413,0.001511827,0.005453447,0.005913941,0.003065425,0.001453447,0.001365878,33200,88400,0.009960745,118.5149701,10.34064786,287.5783784,14.57189811,296.8978495,12.91463985,0.938378959,668.8641975,13.26591577,0.561199235,1471.153846,10.39967374,0.131265509,0.030604932,0.005913941,0.000841973,87.92565947,8.738083889,0.018452441,287263,73422,12233,22270,11979,9691,13320,46046,14598,27413,56291,2.35,-0.071,28538.44,23656.62,108.23,3.961804806
1.925731511,0.484727091,0.126690035,0.574862293,0.29794692,1.52,0.01,0.02,0.003961943,0.00144016,0.005398097,0.005824236,0.003003505,0.00150025,0.00129344,33400,88400,0.01038658,120.5930233,10.69175258,290.8409704,14.7386969,298.7234043,13.01506373,0.940247041,683.9506173,13.62853629,0.552518461,1617.916667,10.70286659,0.142892706,0.029454682,0.005824236,0.00084026,92.95933014,8.735836331,0.019457687,322163,76988,16277,22684,11014,12980,13387,55090,15719,32576,65447,1.95,-0.07,23327.46,20014.77,111.41,3.966331998
1.721354026,0.484561753,0.128486056,0.578187251,0.293326693,1.51,0.01,0.02,0.004179283,0.001475598,0.005319721,0.00565488,0.002914343,0.001557271,0.001161853,33600,88100,0.010770916,122.1920904,11.22949117,293.0107817,14.92203157,308.3829787,13.10784535,0.947326297,690.2962963,13.79911155,0.554660088,1610.916667,10.73944444,0.142231443,0.027859064,0.00565488,0.000833665,94.34057971,8.741495076,0.019450697,303296,72378,14567,22677,11054,12228,12612,50385,17940,29572,59885,1.25,-0.054,24719.22,22764.94,112.5,3.845173307
1.565974963,0.484174085,0.130069238,0.582096934,0.287339268,1.54,0.01,0.02,0.004243818,0.001512364,0.005198813,0.005204253,0.002962413,0.001307122,0.000926805,33700,84100,0.011072206,121.673913,11.63012987,293.868984,15.04544832,311.382199,13.30514541,0.950072251,697.6296296,13.86699387,0.559061973,1607.666667,11.01770417,0.137898687,0.026072206,0.005204253,0.000830366,94.1039604,8.642418732,0.018802176,292863,73226,16419,23381,10533,12597,12470,47207,10404,26278,60350,0.5,-0.043,19762.6,19114.37,103.97,3.738988625
1.446809493,0.484201264,0.131402926,0.583409247,0.279329771,1.56,0.01,0.02,0.004359952,0.001529601,0.005326534,0.005127213,0.002993253,0.0011723,0.000945419,33800,84300,0.011074348,122.2934783,11.88695193,298.7406417,15.20329297,310.5435897,13.35597706,0.948511469,696.9259259,13.86661754,0.551278496,1614.5,11.02675014,0.136321627,0.022873631,0.005127213,0.000827303,97.20049505,8.38185699,0.019326218,272976,66375,12909,23654,9638,12146,11917,41775,14304,31127,49131,0.25,0.074,17425.03,19033.71,123.31,3.679103284
1.239160118,0.484092022,0.134116495,0.592266275,0.272638277,1.42,0.01,0.01,0.004440039,0.001557513,0.005132648,0.005056779,0.002893294,0.00120607,0.000947626,33700,83900,0.011274107,122.5159574,11.90335917,302.9413333,15.37045055,314.2461538,13.58412769,0.948756339,699.7654321,13.90262448,0.560426476,1627.333333,11.21654222,0.137290855,0.022564856,0.005056779,0.000816936,99.82309582,8.383821709,0.019886442,270768,62884,12774,25082,9493,9440,11702,42256,10928,26269,59940,0.25,0.066,17823.07,17450.77,101.73,3.564240822
1.036382056,0.484169508,0.135898685,0.60058451,0.262542621,1.45,0.01,0.01,0.004623478,0.001571846,0.005903069,0.005905504,0.003754993,0.0013132,0.000816853,34200,83500,0.011135412,121.6010638,12.11499735,306.5464191,15.57100512,314.7005076,13.57180385,0.950997836,699.691358,13.88752757,0.555166183,1641.083333,11.63201418,0.132491389,0.023681929,0.005905504,0.000817828,98.10421836,8.51335056,0.019257672,272039,63946,11589,23633,8217,10539,12272,46439,12436,27083,55884,0.25,0.073,16576.66,16291.31,99.66,3.478210424
0.879796356,0.48399612,0.137245393,0.610087294,0.252182347,1.45,0.01,0.01,0.004617362,0.001603298,0.00535257,0.005376334,0.003199806,0.00129195,0.000851115,35100,87000,0.011349661,124.4840426,12.42857143,312.2758621,15.84495289,315,13.60855263,0.95155642,707.1111111,13.95274056,0.552313938,1628.333333,11.57582938,0.137336943,0.029150824,0.005376334,0.000809893,97.9451074,8.69470339,0.019902522,285054,68380,14412,24093,8667,12309,13607,40475,12176,28083,62853,0.25,0.084,13104.14,10395.18,78.96,3.509403977
0.764823963,0.484307098,0.138580396,0.618058909,0.243360695,1.44,0.01,0.01,0.004658136,0.001634476,0.005201835,0.005132786,0.003165138,0.001196523,0.000733462,36100,89600,0.011189763,123.2659574,12.51971907,318.2380952,16.06061415,314.8686869,13.70499011,0.953753096,695.1463415,13.85561497,0.542042703,1591.416667,11.30669035,0.135080645,0.029446644,0.005132786,0.000802028,95.99757282,8.505591398,0.019097537,298591,66552,23210,24117,9434,13983,11979,49532,13861,28929,56995,0.25,0.073,12217.56,8455.35,79.44,3.504549976
0.588352211,0.483592876,0.139250173,0.616501656,0.240006478,1.48,0.01,0.01,0.004847718,0.001631605,0.00514232,0.005363872,0.003220438,0.001356707,0.000767984,37300,93300,0.011282346,124.8723404,12.65552561,323.237467,16.28216374,309.4776119,13.98808185,0.95317418,699.6707317,13.89513199,0.570556126,1559.5,11.07992895,0.13835549,0.031103825,0.005363872,0.000792494,95.55121951,8.849333635,0.018827618,302977,67994,20466,23192,10163,12341,14992,39633,11729,35572,66896,0.25,0.094,11577.51,10228.92,87.67,3.47388014
0.416532936,0.483978957,0.138211382,0.62601626,0.235772358,1.37,0.01,0.02,0.00495648,0.0016901,0.004850311,0.005475849,0.003021999,0.001870875,0.000564323,39100,87300,0.011455763,127.4148936,12.99728703,324.0235602,16.54772727,312.5174129,14.19249887,0.948534634,695.7195122,13.82670868,0.565167243,1538.583333,11.05568862,0.151471644,0.029659971,0.005475849,0.000781444,94.91395349,9.015462779,0.019518412,318069,75316,16659,23673,10083,13193,11259,44026,20110,31908,71842,0.25,0.102,10428.05,10546.44,94.49,3.441558106
0.824701682,0.484285714,0.14,0.630952381,0.229047619,1.35,0.01,0.02,0.005199524,0.001625238,0.005611905,0.007240476,0.003332857,0.00288619,0.000999524,39500,89400,0.01176381,129.3403141,13.48471616,324.4831169,16.77084172,312.99,14.20422056,0.950613704,703.4146341,13.74314987,0.554314557,1505.916667,11.02562538,0.151023664,0.028608095,0.007240476,0.000767619,96.29466357,9.421793417,0.019763333,297882,69790,11906,24707,9566,13536,13197,37926,18773,33369,65110,2,0.503,8776.39,8859.56,106.76,3.590835238
1.515881328,0.493139407,0.122667398,0.578210757,0.29884742,1.44,0.01,0.02,0.004349067,0.001600988,0.005516191,0.005999726,0.003239297,0.001669594,0.001054061,65300,142800,0.010282656,97.32467532,11.09564702,374.6102362,16.51783699,333.8197279,14.12535982,0.941937803,701.557971,14.34934045,0.533465185,2792.083333,15.77448211,0.108111793,0.030420692,0.005999726,0.000789243,98.04732824,10.12949527,0.017623765,280604,77574,12706,22524,12221,10278,14084,40252,8919,25200,56846,2.35,-0.071,28538.44,23656.62,108.23,4.762563691
1.728779476,0.492757584,0.124624214,0.579939874,0.295435911,1.50,0.01,0.02,0.004309374,0.001618748,0.005587866,0.006273025,0.003259087,0.001938234,0.001048647,65500,141300,0.010940694,101.8625954,11.70184157,379.1358268,16.69999133,337.4863946,14.33001155,0.94545562,716.2753623,14.50418195,0.519945279,2772.833333,15.80712589,0.10627316,0.029269746,0.006273025,0.000783001,91.89457364,9.359229433,0.016198961,306940,80181,16025,23106,9549,10647,14250,50172,12401,24014,66596,1.95,-0.07,23327.46,20014.77,111.41,4.772357201
1.587289298,0.492517007,0.126258503,0.583129252,0.290884354,1.52,0.01,0.02,0.00450966,0.001628027,0.005477279,0.006418776,0.003198639,0.002048163,0.001129252,65900,140300,0.012266395,108.3629808,12.3200328,379.5294118,16.91958042,345.4338983,14.61603557,0.950927156,722.7028986,14.57445565,0.529136092,2751.333333,15.72939495,0.109462711,0.028370612,0.006418776,0.000777415,100.3806344,9.233415233,0.016361361,281962,76228,21445,21686,9795,10117,11437,34506,10603,25690,60454,1.25,-0.054,24719.22,22764.94,112.5,4.666875374
1.329859741,0.492136659,0.127982646,0.587039046,0.284978308,1.55,0.01,0.02,0.004630965,0.001691161,0.005722614,0.006724512,0.00332321,0.002219902,0.001132863,66300,139500,0.013177061,113.0162791,12.82242744,379.8929961,17.07160343,351.1661017,14.76539339,0.957478925,729.4492754,14.5384171,0.528682407,2349.642857,15.49458314,0.106978631,0.02631372,0.006724512,0.000775759,101.1180556,8.49905151,0.015792842,297327,76472,17435,21197,9451,10581,11860,41300,13400,25569,70061,0.5,-0.043,19762.6,19114.37,103.97,4.604916486
1.110578394,0.492119704,0.129201242,0.587790466,0.275999681,1.54,0.01,0.02,0.004774201,0.001757693,0.005551434,0.006427849,0.003315673,0.002040643,0.001038023,66700,138600,0.014178831,117.1116071,13.16256899,384.0933852,17.3042335,355.7661017,14.88877855,0.956731451,728.5217391,14.48436825,0.530226465,2328.285714,15.48503563,0.110069592,0.023773986,0.006427849,0.000769126,101.7862319,8.068064331,0.015184154,299712,74926,20839,24885,8693,11507,11635,39186,11436,26780,69825,0.25,0.074,17425.03,19033.71,123.31,4.555160723
1.014648781,0.492059219,0.131359354,0.59730821,0.268640646,1.50,0.01,0.02,0.004862988,0.001733244,0.005478869,0.006418035,0.003247376,0.002067833,0.001048183,67000,138700,0.015882369,117.0694444,13.21159875,387.494186,17.45195077,358.6711864,15.03381643,0.955798613,720.1357143,14.49590223,0.538143439,2310.285714,15.61003861,0.112023379,0.023753163,0.006418035,0.000763392,106.9045726,6.53854572,0.014474563,286567,72751,12776,24612,8849,11747,12182,34598,13100,28954,66998,0.25,0.066,17823.07,17450.77,101.73,4.405171198
0.804915575,0.492225201,0.132975871,0.60616622,0.258981233,1.53,0.01,0.02,0.004949866,0.001804826,0.006597855,0.007659517,0.004230027,0.002433512,0.000939678,67500,138900,0.016322788,119.146771,13.68487301,388.9903846,17.61977352,361.9694915,15.35533506,0.957014643,704.0422535,14.47430143,0.530416693,2296.857143,15.64007782,0.107858243,0.024417962,0.007659517,0.000765416,107.1574642,6.647215527,0.014048257,306847,72938,18061,24692,9502,13127,14180,41400,9849,33132,69965,0.25,0.073,16576.66,16291.31,99.66,4.417893834
0.686639843,0.492377641,0.133993046,0.61567264,0.249264509,1.52,0.01,0.01,0.005167959,0.001839529,0.005936079,0.006590265,0.003726932,0.002005884,0.000824017,72700,144000,0.016635731,121.7240705,13.89655943,392.3938815,17.89830804,362.6949153,15.36842861,0.958140323,704.9097222,14.42065634,0.530373553,2266.142857,15.71371966,0.116172468,0.030515111,0.006590265,0.000766783,106.404,6.613873695,0.014228938,307815,73167,17159,24779,12116,12024,13636,36934,11023,31213,75762,0.25,0.084,13104.14,10395.18,78.96,4.308968976
0.569886449,0.492270789,0.135127932,0.623400853,0.240671642,1.49,0.01,0.01,0.005088753,0.001813433,0.00573161,0.006513593,0.003685768,0.001778252,0.001001866,73700,141900,0.016553038,120.5961165,13.95662921,397.9542857,18.24681223,364.6169492,15.42992397,0.957613203,705.75,14.39897988,0.531531532,2268.571429,15.57626287,0.122290799,0.030895522,0.006513593,0.000758795,105.1497976,6.676606684,0.01384435,302761,71829,25228,22652,10442,13036,11731,33948,12071,31146,70677,0.25,0.073,12217.56,8455.35,79.44,4.329039446
0.441471874,0.492416614,0.135876241,0.621490212,0.236867289,1.54,0.01,0.01,0.005397865,0.001923237,0.005990693,0.006854171,0.003845942,0.00210491,0.000841433,74300,145500,0.01657819,121.6705653,13.95105051,400.2835539,18.48860561,362.6598639,15.48612927,0.955919575,708.4513889,14.32420668,0.540193834,2277.428571,15.66781327,0.123312711,0.032889182,0.006854171,0.000759361,104.975,6.802754151,0.013383242,292313,68119,18506,22093,9345,10720,15108,38839,8946,31549,69088,0.25,0.094,11577.51,10228.92,87.67,4.305377387
0.326666622,0.492730637,0.134284959,0.634152789,0.233941316,1.43,0.02,0.02,0.005476077,0.001943431,0.005515464,0.006811525,0.003586572,0.002594766,0.000603489,75700,149000,0.016767645,121.9846154,14.30581867,397.3438662,18.64878304,370.3071672,15.87882336,0.954810613,702.4344828,14.28112731,0.542535009,2283,15.74482759,0.134591542,0.03090986,0.006811525,0.000753635,103.9235412,6.97501688,0.013653185,301157,71518,27014,23064,9337,12665,14855,33756,9928,31067,67952,0.25,0.102,10428.05,10546.44,94.49,4.207371927
0.783969634,0.493013446,0.136040074,0.639071975,0.226733456,1.44,0.02,0.02,0.005587398,0.001834695,0.00641102,0.009229897,0.004043501,0.003904825,0.001197469,77700,158300,0.017233325,125.462572,14.50643586,399.4897959,18.83858268,372.619863,15.96083321,0.953084107,701.130137,14.18190635,0.542960773,2319.571429,16.06828303,0.119879597,0.028021882,0.009229897,0.000742948,102.6915521,7.174032391,0.013780649,299400,68834,20171,22223,10852,12763,12710,38122,11832,29728,72165,2,0.503,8776.39,8859.56,106.76,4.49922647
1.786421619,0.500529661,0.131223517,0.618246822,0.250529661,1.45,0.01,0.01,0.005287738,0.001634269,0.005658633,0.00854661,0.002601165,0.002882548,0.002988745,103500,470500,0.010219677,171.8908686,15.45434521,425.0903491,16.94446491,466.8936652,15.09634236,0.927319699,871.4144144,15.64022961,0.590216,3540.58,15.7387091,0.087786643,0.039112023,0.00854661,0.000760196,106.0601758,8.528407546,0.020771054,287547,75820,23763,20885,10478,10041,13008,40436,11680,28458,52978,2.35,-0.071,28538.44,23656.62,108.23,5.387413054
1.911050014,0.500199018,0.132944142,0.618150458,0.248772721,1.54,0.01,0.01,0.005189996,0.001678785,0.0057499,0.009128433,0.002621335,0.003541197,0.002836142,101500,430700,0.010813188,176.4047619,15.95829254,426.392418,17.17394355,466.0135135,15.1871697,0.928130832,893.1447964,15.80850553,0.580547915,3443.901961,15.66666667,0.08773926,0.037183627,0.009128433,0.000754942,107.6161335,8.901466782,0.020532307,286146,75866,16509,20580,11894,11681,13760,43902,10876,29970,51110,1.95,-0.07,23327.46,20014.77,111.41,5.431501791
1.765216533,0.500199336,0.134219269,0.619667774,0.246112957,1.54,0.01,0.01,0.005325183,0.001657276,0.005618339,0.008335415,0.00254299,0.003425249,0.002322259,100100,391200,0.011282791,177.9937107,16.21214436,425.4020513,17.3151457,476.1805869,15.39766423,0.931244487,899.536036,15.95533717,0.581921341,3419.960784,15.55775578,0.090422245,0.035058073,0.008335415,0.000748571,112.0430514,8.813795972,0.019713621,300195,78959,20972,20535,10732,12469,13432,41635,10492,32623,58346,1.25,-0.054,24719.22,22764.94,112.5,5.352231628
1.529133018,0.500199814,0.135606767,0.621686426,0.242573598,1.56,0.01,0.01,0.005417743,0.001660317,0.005691088,0.008301052,0.00269242,0.003469429,0.002113094,99000,352000,0.011915279,181.804878,16.44264706,424.8534836,17.54567765,482.6546275,15.60245184,0.931142216,910.959276,16.14968715,0.578415435,3465.32,15.72286751,0.092563874,0.033452511,0.008301052,0.000743706,113.3494624,8.656284826,0.019659118,295673,77270,16625,20415,9980,13320,12864,40081,13957,31292,59868,0.5,-0.043,19762.6,19114.37,103.97,5.244982017
1.432168264,0.499903784,0.136644997,0.617209408,0.235297726,1.57,0.02,0.01,0.005486208,0.001750872,0.005496498,0.008065611,0.002630852,0.003277506,0.002094044,97900,312000,0.01233869,183.9282869,16.56476498,423.655102,17.79529382,489.7155756,15.85152711,0.934438748,910.35,16.11238938,0.587300838,3444.48,15.77431764,0.091809204,0.029441699,0.008065611,0.000740733,113.072093,8.820936139,0.01949225,276953,74327,17202,23629,9209,11734,13119,33485,11869,29922,52455,0.25,0.074,17425.03,19033.71,123.31,5.286670895
